"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0007099","centriole replication",38,0.277976630766431,0.835840209848954,0.717391304347826,0.717391304347826,0.771325878124393,3635,"tags=29%, list=23%, signal=22%","71007/20460/20873/233064/18148/56275/58251/18226/20620/17245/14534"
"GO:0071827","plasma lipoprotein particle organization",27,0.289896110101307,0.828006497686427,0.718703976435935,0.718703976435935,0.77246710500485,3486,"tags=30%, list=22%, signal=23%","15450/18784/237625/74205/17777/11307/54711/20778"
"GO:0072009","nephron epithelium development",83,0.250995833842984,0.863932302550091,0.719041278295606,0.719041278295606,0.77246710500485,3421,"tags=25%, list=22%, signal=20%","16878/70350/22339/18121/114249/18591/14234/14573/11606/12156/14734/21853/17300/16373/18128/16371/14173/56198/94275/22601/269152"
"GO:0030203","glycosaminoglycan metabolic process",76,0.253176372108803,0.861613421375522,0.719251336898396,0.719251336898396,0.77246710500485,2628,"tags=22%, list=17%, signal=19%","16176/78923/16425/15116/18591/233781/83921/16426/21946/58250/13179/209378/17300/72902/16427/117592/269941"
"GO:0051645","Golgi localization",14,-0.298047147406743,-0.809310868317773,0.719251336898396,0.719251336898396,0.77246710500485,4492,"tags=29%, list=29%, signal=20%","320191/99412/71435/70573"
"GO:0051904","pigment granule transport",16,-0.282230761506603,-0.811446701989514,0.719251336898396,0.719251336898396,0.77246710500485,3939,"tags=38%, list=25%, signal=28%","17828/13191/19326/18457/80718/232946"
"GO:0097164","ammonium ion metabolic process",18,0.318152159725168,0.825934482764346,0.71937984496124,0.71937984496124,0.77246710500485,618,"tags=11%, list=4%, signal=11%","22044/12038"
"GO:0021680","cerebellar Purkinje cell layer development",32,0.286599646553332,0.83856973277842,0.719530102790015,0.719530102790015,0.77246710500485,902,"tags=9%, list=6%, signal=9%","72393/381293/20743"
"GO:0045069","regulation of viral genome replication",69,0.253819723213401,0.854623403343021,0.720053835800808,0.720053835800808,0.772589702724315,3476,"tags=28%, list=22%, signal=21%","24014/21926/20304/21973/107373/20568/319278/22038/231655/16201/18128/67738/20815/21849/73158/18458/19130/66141/23825"
"GO:2000317","negative regulation of T-helper 17 type immune response",10,-0.312736228551692,-0.784747899435296,0.72029702970297,0.72029702970297,0.772589702724315,995,"tags=30%, list=6%, signal=28%","319817/22724/240873"
"GO:0031077","post-embryonic camera-type eye development",10,0.346946608870269,0.793938721284146,0.720735785953177,0.720735785953177,0.772589702724315,1380,"tags=20%, list=9%, signal=18%","22339/58208"
"GO:0016573","histone acetylation",135,0.236115677817865,0.869632932423431,0.720987654320988,0.720987654320988,0.772589702724315,4129,"tags=24%, list=27%, signal=18%","16878/12189/12649/269610/56505/57741/214384/140858/20583/102162/109689/22160/69612/225895/109115/331623/107435/72117/13486/59001/20174/75565/18626/14534/75560/108946/108143/56397/12151/382207/70999/27878"
"GO:1901699","cellular response to nitrogen compound",493,0.222555667511101,0.916837621190092,0.721003134796238,0.721003134796238,0.772589702724315,3632,"tags=25%, list=23%, signal=20%","20510/67792/15558/28240/12322/15559/19361/21926/18751/14347/12349/12189/114654/70274/19739/24088/16176/11555/23921/26457/16591/19260/27273/18576/30955/18595/18441/70572/16401/12550/19387/207728/14234/12927/18534/235442/50933/22329/70556/11606/15552/20563/17390/193034/12877/11951/15465/20512/18212/22350/12671/330953/320209/26419/216233/29815/76507/13436/12363/76854/18148/11622/12843/12567/67917/16011/228775/57248/21853/12369/107581/56458/12608/19822/16370/12569/12144/12826/14056/19303/22410/71785/14784/68817/210789/12048/12842/224008/238871/240675/22608/66647/65019/12825/228139/18053/21898/18753/54635/11991/73158/22628/16000/22059/71586/230784/56436/20544/19141/17973/13491/50915/19271/107508/12295/11423/15387/20848/13838/18196/13433/22027/13211/11545"
"GO:1903543","positive regulation of exosomal secretion",15,-0.291982193020863,-0.817147908208338,0.721052631578947,0.721052631578947,0.772589702724315,6469,"tags=67%, list=42%, signal=39%","20479/15239/20844/68953/58994/27681/18571/116733/22088/74772"
"GO:0009615","response to virus",238,0.227908505913917,0.889598442091539,0.72108843537415,0.72108843537415,0.772589702724315,3667,"tags=22%, list=24%, signal=17%","77125/24014/21926/74747/19264/16819/230405/14190/20304/16176/58203/16365/83430/72462/19260/12261/117198/108888/13052/56200/26939/214593/21939/27056/319278/16193/22038/231655/67917/71768/74568/16201/18673/332579/12048/56532/12034/15945/80912/100689/267019/28185/71586/72536/66141/81702/15980/21822/56213/11640/13211/27041/237886"
"GO:0007271","synaptic transmission, cholinergic",13,0.326525230224034,0.798936277592796,0.721153846153846,0.721153846153846,0.772589702724315,2951,"tags=31%, list=19%, signal=25%","21333/12671/16773/18053"
"GO:0043001","Golgi to plasma membrane protein transport",38,-0.243665019514038,-0.854873380748251,0.721153846153846,0.721153846153846,0.772589702724315,1857,"tags=55%, list=12%, signal=49%","11735/74105/12752/54214/18195/106572/213760/22319/94221/106039/22318/53330/66352/20742/67378/16553/260302/229593/53620/226744/52028"
"GO:0060443","mammary gland morphogenesis",54,-0.2316898561637,-0.871218858842451,0.721254355400697,0.721254355400697,0.772589702724315,3256,"tags=33%, list=21%, signal=26%","14634/20852/18667/14633/18854/12234/14183/13710/20496/11835/17979/22418/12389/12333/19206/22417/94109/19227"
"GO:0048385","regulation of retinoic acid receptor signaling pathway",14,0.324714883295203,0.803811333808199,0.721337579617834,0.721337579617834,0.772589702724315,4071,"tags=43%, list=26%, signal=32%","56847/21815/14056/13017/12317/228790"
"GO:0008156","negative regulation of DNA replication",26,0.288311855260163,0.820345398844427,0.72197962154294,0.72197962154294,0.773036770613568,3530,"tags=27%, list=23%, signal=21%","69237/67141/57441/21853/332110/22059/66131"
"GO:0044783","G1 DNA damage checkpoint",19,-0.275420065476199,-0.816069489886199,0.722063037249284,0.722063037249284,0.773036770613568,3104,"tags=42%, list=20%, signal=34%","12905/18854/12366/227331/19090/12575/104418/76454"
"GO:0043369","CD4-positive or CD8-positive, alpha-beta T cell lineage commitment",18,-0.277629600291706,-0.816359649506705,0.722689075630252,0.722689075630252,0.773052702273663,427,"tags=33%, list=3%, signal=32%","109880/20852/74256/56717/16364/240873"
"GO:1902883","negative regulation of response to oxidative stress",28,0.288800317137448,0.825136493574042,0.722713864306785,0.722713864306785,0.773052702273663,3187,"tags=29%, list=21%, signal=23%","16153/78771/209027/14694/15234/93692/17295/68015"
"GO:0035907","dorsal aorta development",10,-0.312473983408508,-0.784089848635731,0.722772277227723,0.722772277227723,0.773052702273663,407,"tags=20%, list=3%, signal=19%","12166/11482"
"GO:0052126","movement in host environment",91,-0.219625876550418,-0.905143266389939,0.722943722943723,0.722943722943723,0.773052702273663,3668,"tags=35%, list=24%, signal=27%","56491/16416/116733/67778/66597/233979/13030/27354/22670/66700/18854/23947/667823/22088/12390/18145/66848/18186/20597/14456/18711/76681/319236/12389/94094/20821/434218/12265/70008/19824/16852/227753"
"GO:0048008","platelet-derived growth factor receptor signaling pathway",60,0.259343759654267,0.847678470407948,0.723226703755216,0.723226703755216,0.773052702273663,2542,"tags=18%, list=16%, signal=15%","22339/14066/18595/18591/16948/12927/214384/30953/19222/93692/71785"
"GO:0060979","vasculogenesis involved in coronary vascular morphogenesis",12,0.331423171839651,0.790431033851218,0.723300970873786,0.723300970873786,0.773052702273663,2662,"tags=33%, list=17%, signal=28%","22762/114715/14180/18128"
"GO:0086009","membrane repolarization",36,0.276685375857595,0.82408982449399,0.723435225618632,0.723435225618632,0.773052702273663,1598,"tags=17%, list=10%, signal=15%","66240/20271/57814/57442/11931/399548"
"GO:0031111","negative regulation of microtubule polymerization or depolymerization",42,0.271086269331528,0.831368649241217,0.723554301833568,0.723554301833568,0.773052702273663,2077,"tags=17%, list=13%, signal=14%","72119/260315/80986/16765/14168/22153/78798"
"GO:0051495","positive regulation of cytoskeleton organization",203,-0.203700264830653,-0.937386378238826,0.723684210526316,0.723684210526316,0.773052702273663,2209,"tags=16%, list=14%, signal=14%","75786/14260/223593/13835/68606/18186/319262/18205/30794/17913/17755/18761/214444/442801/12389/63873/72754/22417/75991/18816/260409/93689/234094/17762/14063/544963/50490/67384/227753/118449/76123/23963/11472"
"GO:2001169","regulation of ATP biosynthetic process",20,-0.270677865941645,-0.807069028982511,0.723837209302326,0.723837209302326,0.773052702273663,4560,"tags=45%, list=29%, signal=32%","17869/66826/12495/98496/50873/66114/19013/56632/19017"
"GO:0006026","aminoglycan catabolic process",17,0.319550733630891,0.819107582540575,0.72397476340694,0.72397476340694,0.773052702273663,1741,"tags=24%, list=11%, signal=21%","12654/83921/12659/21946"
"GO:0060044","negative regulation of cardiac muscle cell proliferation",18,0.31721834305712,0.823510261010243,0.724031007751938,0.724031007751938,0.773052702273663,1301,"tags=17%, list=8%, signal=15%","18121/19662/13052"
"GO:1901339","regulation of store-operated calcium channel activity",10,0.344885565301917,0.789222311746389,0.724080267558528,0.724080267558528,0.773052702273663,3865,"tags=30%, list=25%, signal=23%","56085/116873/234779"
"GO:1901615","organic hydroxy compound metabolic process",380,0.22263589588022,0.903382130314533,0.72454448017149,0.72454448017149,0.773383796695172,2127,"tags=15%, list=14%, signal=14%","21819/16590/19204/20510/109731/11687/14626/217166/21926/107585/11668/16847/16890/13116/665270/66569/15450/26458/16591/218476/19662/21823/18441/14186/58226/11522/13115/18559/11529/70059/72472/18534/11363/19659/13361/71780/13078/214593/67847/13371/56193/13850/12156/14718/216134/19699/22346/269951/102954/54381/100198/76854/171504/14635/111175/67442/20583/237636"
"GO:0090169","regulation of spindle assembly",26,0.287885313767874,0.819131743060832,0.724890829694323,0.724890829694323,0.773454672279404,3123,"tags=27%, list=20%, signal=22%","18817/54141/73420/100088/19822/51810/332110"
"GO:0035435","phosphate ion transmembrane transport",12,0.330308682208995,0.787773020574459,0.724919093851133,0.724919093851133,0.773454672279404,3202,"tags=33%, list=21%, signal=26%","224674/20515/27376/18674"
"GO:0006471","protein ADP-ribosylation",31,-0.256592270632052,-0.84856611050791,0.725075528700906,0.725075528700906,0.773457155511141,3185,"tags=42%, list=21%, signal=33%","75387/59047/547253/56297/21951/101187/67287/81003/214424/109979/235587/18519/328417"
"GO:0001755","neural crest cell migration",48,0.271383696997876,0.847364545837203,0.725321888412017,0.725321888412017,0.773555542520969,2286,"tags=25%, list=15%, signal=21%","15559/13641/13869/14573/13618/20354/12162/108151/20361/20353/22160/18187"
"GO:0007569","cell aging",101,0.244449515326,0.86706326259006,0.725765306122449,0.725765306122449,0.77371787135353,3580,"tags=24%, list=23%, signal=18%","15364/78896/18787/12534/387150/14235/99890/12571/67141/66143/66409/18148/22160/19650/22608/20937/18753/22059/18226/20620/11847/17319/67067/12317"
"GO:0003230","cardiac atrium development",29,0.287755015160739,0.82558476751392,0.725782414307005,0.725782414307005,0.77371787135353,4588,"tags=45%, list=30%, signal=32%","18121/20677/12156/21808/107823/18128/12168/19130/22411/21388/13805/16007/11477"
"GO:0007398","ectoderm development",13,0.326026320278858,0.797715553380521,0.725961538461538,0.725961538461538,0.773744479302705,5745,"tags=54%, list=37%, signal=34%","13711/23872/226352/13875/22070/22642/14369"
"GO:1901984","negative regulation of protein acetylation",20,0.304698895717521,0.814252053764335,0.726443768996961,0.726443768996961,0.774094064270311,2209,"tags=15%, list=14%, signal=13%","12189/57741/22160"
"GO:0007179","transforming growth factor beta receptor signaling pathway",160,0.23224500949354,0.870741312143728,0.72671568627451,0.72671568627451,0.774149330233149,3003,"tags=19%, list=19%, signal=16%","65112/386655/17131/20482/20296/17130/434215/114249/76905/16948/14119/17127/246154/14573/214384/24064/114715/12156/14718/58250/12843/100952/380664/12741/21808/19303/244152/20901/12825/78558/93836"
"GO:1902904","negative regulation of supramolecular fiber organization",154,-0.209611257921124,-0.931015410231297,0.72680412371134,0.72680412371134,0.774149330233149,3638,"tags=30%, list=23%, signal=23%","110380/13860/23789/14248/50873/242687/16456/20742/27360/56320/102774/19062/231637/18706/243961/59030/225115/213556/225288/23805/268970/76499/11856/76686/16800/11567/11518/20393/15530/17755/18708/68041/76707/12333/78926/235431/235041/50874/26903/56753/93689/16835/102098/17754/227753/50918"
"GO:0006650","glycerophospholipid metabolic process",248,0.227591107690322,0.890690888046471,0.727272727272727,0.727272727272727,0.774312845846197,2473,"tags=15%, list=16%, signal=13%","12978/15558/11687/15559/110197/329502/18796/217480/26457/665270/66727/66569/15450/30955/18591/225845/18719/218121/18784/78390/18705/18606/56193/70325/18618/66198/216233/237625/22038/320951/241274/74205/97212/227733/67556/11758/114663"
"GO:0090385","phagosome-lysosome fusion",10,0.344059837173609,0.787332748575697,0.72742474916388,0.72742474916388,0.774312845846197,1832,"tags=20%, list=12%, signal=18%","18784/54525"
"GO:0090312","positive regulation of protein deacetylation",27,-0.256964385263581,-0.819969685215142,0.727554179566563,0.727554179566563,0.774312845846197,4774,"tags=48%, list=31%, signal=33%","56399/80748/54194/17984/71175/18760/101540/20185/18854/93759/66725/68943/22724"
"GO:0034504","protein localization to nucleus",280,0.227281932801251,0.897700150983294,0.727574750830565,0.727574750830565,0.774312845846197,3826,"tags=26%, list=25%, signal=20%","16878/12534/103172/12189/18817/13605/12021/19260/59014/70572/12550/13557/279706/20019/19387/18969/230917/11606/231103/20963/19384/108705/75751/97112/12162/16193/19428/14180/76854/18148/17701/22042/22687/67025/21808/12953/83396/234549/70930/12842/216853/51810/19259/12034/16646/218210/18053/18753/18141/233726/21849/28036/22059/13666/71805/22601/18226/230784/105844/103743/20848/241639/22627/12317/11640/11545/15568/56488/269966/70790/11815/11652/22433/16452"
"GO:0055088","lipid homeostasis",124,0.234900154963062,0.86129203329845,0.728606356968215,0.728606356968215,0.775188680779071,3996,"tags=27%, list=26%, signal=21%","67451/338320/27409/217166/15450/14186/235283/19659/231103/71111/13850/14718/66853/11539/353187/237636/17777/244152/74591/99887/100017/11307/58805/77371/230784/20778/13123/116939/327987/228859/22433/68585/13660/11305"
"GO:0043011","myeloid dendritic cell differentiation",17,0.317481182497201,0.813802681479015,0.728706624605678,0.728706624605678,0.775188680779071,136,"tags=6%, list=1%, signal=6%","24108"
"GO:0099519","dense core granule cytoskeletal transport",10,0.343618657321531,0.786323170275579,0.729096989966555,0.729096989966555,0.775439588708699,1623,"tags=20%, list=10%, signal=18%","16560/319613"
"GO:0006577","amino-acid betaine metabolic process",12,0.32858552667266,0.783663363411649,0.729773462783172,0.729773462783172,0.775994618766762,1700,"tags=25%, list=11%, signal=22%","30805/11363/12894"
"GO:0045070","positive regulation of viral genome replication",25,0.289768832240929,0.822037175160089,0.730043541364296,0.730043541364296,0.776117371481279,4702,"tags=48%, list=30%, signal=34%","21973/18128/67738/20815/73158/18458/56031/18983/57874/66101/268373/20853"
"GO:0099565","chemical synaptic transmission, postsynaptic",74,0.253839547161049,0.858942091868476,0.730563002680965,0.730563002680965,0.776505137605128,3118,"tags=23%, list=20%, signal=18%","243725/18189/11555/235086/243547/192167/19699/11539/22249/13048/627214/81907/116838/192170/18053/108013/17295"
"GO:1900151","regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",16,0.31270921586689,0.791614483364257,0.730891719745223,0.730891719745223,0.776558528218526,4538,"tags=50%, list=29%, signal=35%","244551/12193/210106/18458/239528/332397/214627/18983"
"GO:0007035","vacuolar acidification",20,0.303755830684325,0.811731884998035,0.731003039513678,0.731003039513678,0.776558528218526,2125,"tags=20%, list=14%, signal=17%","18173/69668/29876/27060"
"GO:0046189","phenol-containing compound biosynthetic process",31,-0.255042569692943,-0.843441156061267,0.731117824773414,0.731117824773414,0.776558528218526,2481,"tags=29%, list=16%, signal=24%","13202/26570/56448/21990/83429/11607/22418/13819/18227"
"GO:0099084","postsynaptic specialization organization",39,0.274438031573901,0.829106515520156,0.73132183908046,0.73132183908046,0.776558528218526,2091,"tags=15%, list=13%, signal=13%","74342/192198/18189/192167/19699/18164"
"GO:0048663","neuron fate commitment",35,0.277639850853612,0.8251801719799,0.731386861313869,0.731386861313869,0.776558528218526,2718,"tags=20%, list=18%, signal=17%","116810/15375/58208/19664/21808/18128/212712"
"GO:0051220","cytoplasmic sequestering of protein",22,-0.267167273925981,-0.811995386028861,0.731778425655977,0.731778425655977,0.776809941563741,4824,"tags=41%, list=31%, signal=28%","18764/94221/50868/192176/109552/56320/12913/21833/18763"
"GO:0010988","regulation of low-density lipoprotein particle clearance",10,0.342392716772913,0.783517777034499,0.732441471571906,0.732441471571906,0.777130787641949,308,"tags=10%, list=2%, signal=10%","20927"
"GO:0006312","mitotic recombination",24,-0.272016830203912,-0.834091667705211,0.732704402515723,0.732704402515723,0.777130787641949,1435,"tags=12%, list=9%, signal=11%","21745/19364/13404"
"GO:0002686","negative regulation of leukocyte migration",32,0.283838405510456,0.830490542202619,0.732745961820852,0.732745961820852,0.777130787641949,2066,"tags=19%, list=13%, signal=16%","77125/20300/20563/11539/20315/100952"
"GO:0060347","heart trabecula formation",13,-0.294030706425867,-0.791584521375803,0.732804232804233,0.732804232804233,0.777130787641949,4534,"tags=46%, list=29%, signal=33%","112405/107586/12391/21687/21814/11504"
"GO:0016445","somatic diversification of immunoglobulins",60,0.25752085118349,0.841720199939973,0.732962447844228,0.732962447844228,0.777130787641949,4977,"tags=37%, list=32%, signal=25%","19264/26909/77782/15510/21939/69583/22042/72544/14056/107823/71890/66362/13870/100561/12053/50931/22632/50723/16183/232210/20926/56708"
"GO:0052646","alditol phosphate metabolic process",12,0.327840313435404,0.781886059590996,0.733009708737864,0.733009708737864,0.777130787641949,251,"tags=8%, list=2%, signal=8%","14626"
"GO:0070920","regulation of production of small RNA involved in gene silencing by RNA",23,0.295033788529066,0.816446247759648,0.733333333333333,0.733333333333333,0.777309694510828,1939,"tags=13%, list=12%, signal=11%","21926/214384/16193"
"GO:0035872","nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway",17,-0.27700943412052,-0.806396667709234,0.733695652173913,0.733695652173913,0.777365392168087,827,"tags=24%, list=5%, signal=22%","80751/65221/54396/240518"
"GO:2000725","regulation of cardiac muscle cell differentiation",17,-0.277999183115134,-0.809277906370507,0.733695652173913,0.733695652173913,0.777365392168087,3212,"tags=35%, list=21%, signal=28%","216869/13388/20679/56637/17260/211323"
"GO:0007492","endoderm development",53,0.263963538755057,0.835021996081636,0.734087694483734,0.734087694483734,0.77750682963461,1647,"tags=13%, list=11%, signal=12%","18121/319520/240672/13537/17127/16323/14465"
"GO:0010614","negative regulation of cardiac muscle hypertrophy",29,-0.255990420092731,-0.830211510191099,0.734138972809668,0.734138972809668,0.77750682963461,680,"tags=24%, list=4%, signal=23%","16905/16468/19013/56637/232854/67731/381290"
"GO:1903510","mucopolysaccharide metabolic process",60,0.257146339774644,0.840496090061159,0.734353268428373,0.734353268428373,0.777569705499996,2628,"tags=23%, list=17%, signal=19%","16176/78923/16425/15116/18591/233781/83921/16426/58250/13179/209378/72902/16427/269941"
"GO:0051016","barbed-end actin filament capping",25,-0.262106952448388,-0.821198934780434,0.73482428115016,0.73482428115016,0.777682994056273,3561,"tags=28%, list=23%, signal=22%","13860/14248/27360/225115/11567/11518/227753"
"GO:0009060","aerobic respiration",69,0.251918202365202,0.848220889786385,0.73485868102288,0.73485868102288,0.777682994056273,5841,"tags=57%, list=38%, signal=35%","239017/269951/108037/12858/20917/66925/11564/14194/66152/12867/12859/17448/12861/66043/12857/11429/68263/67530/15929/15251/17993/17449/13063/56451/170718/67680/66576/71804/78920/14297/75406/70383/67834/12974/66052/269523/66945/235339/11651"
"GO:2000738","positive regulation of stem cell differentiation",17,0.315116981778532,0.807742502197603,0.735015772870662,0.735015772870662,0.777682994056273,3976,"tags=41%, list=26%, signal=31%","14465/103136/17300/21808/20678/68219/21388"
"GO:0045747","positive regulation of Notch signaling pathway",36,0.274492599873485,0.817558780450558,0.735080058224163,0.735080058224163,0.777682994056273,333,"tags=6%, list=2%, signal=5%","16590/268902"
"GO:0060134","prepulse inhibition",10,0.341039224573961,0.780420499706432,0.735785953177257,0.735785953177257,0.778265747823008,601,"tags=10%, list=4%, signal=10%","18189"
"GO:0001672","regulation of chromatin assembly or disassembly",23,-0.276417823576221,-0.835636610287304,0.737003058103975,0.737003058103975,0.779388866200846,4028,"tags=52%, list=26%, signal=39%","239122/228012/84505/18600/108989/18676/67246/218850/54343/101685/52463/74522"
"GO:0045616","regulation of keratinocyte differentiation",30,0.286691998026795,0.824415954370323,0.737237237237237,0.737237237237237,0.779401660169853,3069,"tags=33%, list=20%, signal=27%","195733/13115/17702/74155/18103/17300/21808/18755/18128/18612"
"GO:0014874","response to stimulus involved in regulation of muscle adaptation",10,0.340254929173098,0.778625749529458,0.737458193979933,0.737458193979933,0.779401660169853,1464,"tags=20%, list=9%, signal=18%","20271/11606"
"GO:0060216","definitive hemopoiesis",22,0.303647809845773,0.825064495249422,0.737481031866464,0.737481031866464,0.779401660169853,2009,"tags=18%, list=13%, signal=16%","50530/17480/12400/12193"
"GO:1904589","regulation of protein import",76,0.250614436002991,0.852894604074019,0.737967914438503,0.737967914438503,0.779752025715852,4237,"tags=33%, list=27%, signal=24%","12534/12189/13605/19260/70572/12550/19384/16193/76854/22687/19259/18753/21849/28185/18226/241639/11640/70790/11815/22433/16452/56330/269113/71844/15516"
"GO:0030041","actin filament polymerization",169,0.227002490284298,0.858933385098178,0.738609112709832,0.738609112709832,0.780265262581945,2343,"tags=12%, list=15%, signal=11%","243725/11687/56419/231830/623781/545481/12985/24088/105855/20292/20259/22351/20563/12721/19720/14026/277360/72042/19201/22349/20741"
"GO:0099174","regulation of presynapse organization",27,0.285084768585116,0.814264257279676,0.739322533136966,0.739322533136966,0.780854562731937,4904,"tags=44%, list=32%, signal=30%","74342/18189/192167/245450/225875/238205/13380/11845/245537/208643/14735/216856"
"GO:0048745","smooth muscle tissue development",23,0.293928133598745,0.81338657170126,0.740740740740741,0.740740740740741,0.781844497673875,3242,"tags=22%, list=21%, signal=17%","20897/30953/11622/12825/19130"
"GO:0070471","uterine smooth muscle contraction",10,0.339184951163523,0.776177254714968,0.740802675585284,0.740802675585284,0.781844497673875,3178,"tags=50%, list=20%, signal=40%","11606/16818/76854/11553/21338"
"GO:0042407","cristae formation",18,0.313548638151796,0.813983574705505,0.741085271317829,0.741085271317829,0.781844497673875,3419,"tags=22%, list=22%, signal=17%","103172/224904/66098/68316"
"GO:1902285","semaphorin-plexin signaling pathway involved in neuron projection guidance",12,0.326256862549895,0.778109592443155,0.741100323624595,0.741100323624595,0.781844497673875,3744,"tags=33%, list=24%, signal=25%","243743/18187/18845/140571"
"GO:0035268","protein mannosylation",21,-0.268568202687902,-0.799799155438572,0.741176470588235,0.741176470588235,0.781844497673875,5941,"tags=48%, list=38%, signal=29%","244745/216395/233115/99011/75847/108902/16795/246179/381510/237500"
"GO:0046325","negative regulation of glucose import",19,0.303623531969317,0.800611018705063,0.741194486983155,0.741194486983155,0.781844497673875,718,"tags=11%, list=5%, signal=10%","21926/23921"
"GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process",118,0.236058807952455,0.85901077016586,0.741614906832298,0.741614906832298,0.782123594248327,2277,"tags=13%, list=15%, signal=11%","77125/16792/18817/17131/107995/244667/20878/19733/108089/26419/14694/72330/14629/228775/56085"
"GO:0099640","axo-dendritic protein transport",17,-0.275792178702271,-0.802853139611919,0.741847826086957,0.741847826086957,0.7822048727958,2831,"tags=35%, list=18%, signal=29%","16568/16573/16572/23859/80718/17754"
"GO:0001678","cellular glucose homeostasis",125,0.233197704672396,0.854027881254218,0.742331288343558,0.742331288343558,0.782477664321677,2198,"tags=15%, list=14%, signal=13%","217166/20927/11799/18189/14761/20677/16847/18576/17932/18534/22329/231103/71111/319613/22249/15277/76854/14694/109689"
"GO:0010611","regulation of cardiac muscle hypertrophy",67,0.250291509627435,0.835846462828844,0.742547425474255,0.742547425474255,0.782477664321677,3632,"tags=30%, list=23%, signal=23%","13614/18585/22402/11549/21938/17127/74155/11606/11534/56458/67655/18128/107951/28185/16000/69642/20544/53817/11640/11545"
"GO:0045773","positive regulation of axon extension",51,0.26355954335139,0.834463108185529,0.742574257425743,0.742574257425743,0.782477664321677,2995,"tags=25%, list=19%, signal=21%","22339/244667/17919/18049/11951/13508/20315/20361/18208/67891/320563/12561/12168"
"GO:0090311","regulation of protein deacetylation",47,-0.234904004954251,-0.856253609325112,0.743333333333333,0.743333333333333,0.783015012436554,4774,"tags=49%, list=31%, signal=34%","56399/80748/54194/17984/328572/101206/23954/219158/71175/18760/105787/101540/20185/18854/108079/93759/56632/66725/68943/22724/26903/72948/17762"
"GO:0000271","polysaccharide biosynthetic process",66,-0.223973304923777,-0.882976133399391,0.743396226415094,0.743396226415094,0.783015012436554,3157,"tags=26%, list=20%, signal=21%","16337/14936/15118/15117/384783/19062/56717/97440/19219/14783/18627/26879/232984/16367/244416/13645/53412"
"GO:0006289","nucleotide-excision repair",53,0.262284343641024,0.829710031927257,0.743988684582744,0.743988684582744,0.783474622455225,451,"tags=6%, list=3%, signal=6%","234258/18973/237911"
"GO:0035116","embryonic hindlimb morphogenesis",25,-0.261637818285667,-0.819729105494727,0.744408945686901,0.744408945686901,0.783752741553254,2281,"tags=20%, list=15%, signal=17%","19411/22061/235320/23967/218772"
"GO:0009746","response to hexose",142,0.232933708239825,0.862867689953262,0.745364647713226,0.745364647713226,0.78447032629043,2198,"tags=14%, list=14%, signal=12%","17970/217166/100039795/11799/18189/14761/20677/16847/18576/17932/18111/18534/22329/231103/71111/319613/22249/76854/14694/109689"
"GO:0010676","positive regulation of cellular carbohydrate metabolic process",46,0.264927689316874,0.826608560845719,0.745403111739745,0.745403111739745,0.78447032629043,2388,"tags=20%, list=15%, signal=17%","19204/18441/108682/105651/212980/19733/76854/140858/56458"
"GO:0050931","pigment cell differentiation",35,0.273206146874749,0.81200265225232,0.745985401459854,0.745985401459854,0.784918546653555,2112,"tags=17%, list=14%, signal=15%","16590/171531/13618/20656/76633/170639"
"GO:0007031","peroxisome organization",34,0.276130765348933,0.819930372018532,0.746355685131195,0.746355685131195,0.785143555186608,2121,"tags=15%, list=14%, signal=13%","58869/18631/225845/235442/19305"
"GO:0010092","specification of animal organ identity",26,0.285048241340337,0.811059305976975,0.746724890829694,0.746724890829694,0.785191558832557,4051,"tags=35%, list=26%, signal=26%","268902/14186/14573/12156/19664/14173/22411/12006/13380"
"GO:0031935","regulation of chromatin silencing",13,0.319895981607059,0.782715946901507,0.746794871794872,0.746794871794872,0.785191558832557,758,"tags=15%, list=5%, signal=15%","12544/243529"
"GO:0001954","positive regulation of cell-matrix adhesion",56,0.259231804923506,0.830756392974508,0.746870653685675,0.746870653685675,0.785191558832557,2345,"tags=20%, list=15%, signal=17%","12977/22339/12571/244667/17127/20300/18606/17926/18552/22341/107581"
"GO:0014819","regulation of skeletal muscle contraction",12,-0.294599790932366,-0.771417148907648,0.747395833333333,0.747395833333333,0.78535686528975,4223,"tags=58%, list=27%, signal=42%","13405/12372/12391/11474/11937/16518/13400"
"GO:0010838","positive regulation of keratinocyte proliferation",11,-0.30182107807668,-0.7772696749263,0.747474747474748,0.747474747474748,0.78535686528975,3832,"tags=45%, list=25%, signal=34%","20913/18129/15117/22061/19695"
"GO:0098693","regulation of synaptic vesicle cycle",10,-0.306449241751297,-0.768971985949877,0.747524752475248,0.747524752475248,0.78535686528975,496,"tags=40%, list=3%, signal=39%","18805/67474/69908/56508"
